num_etudiant;2016/2017;2017/2018;2018/2019;2019/2020;2020/2021;last_annee_validee;last_diplome_valide;moyenne
21506240;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21512501;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21512671;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21505883;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21502883;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21407628;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21508391;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21507603;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21508432;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21306985;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21502251;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21506097;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21511144;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21506122;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21506123;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21504671;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21506014;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21604062;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21302186;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21502555;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21506144;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21506578;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21506017;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21506161;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
21400857;L2 CUPGE - S1;Hors;Hors;Hors;Hors;2016/2017;L2;None
22010172;Hors;Hors;Hors;Hors;M1 SID - S1;None;None;None
21819174;Hors;Hors;Hors;Hors;M1 SID - S1;None;None;15.7
22011236;Hors;Hors;Hors;Hors;M1 SID - S1;None;None;None
22015031;Hors;Hors;Hors;Hors;M1 SID - S1;None;None;12.06
21507409;Hors;Hors;Hors;Hors;M1 SID - S1;None;None;12.04
21911078;Hors;Hors;Hors;Hors;M1 SID - S1;None;None;12.71
21512134;L2 Maths - S1;Hors;Hors;Hors;Hors;2016/2017;L2;15.49
21507116;L2 Maths - S1;Hors;Hors;Hors;Hors;2016/2017;L2;10.79
21507582;L2 Maths - S1;Hors;Hors;Hors;Hors;2016/2017;L2;17.64
21602504;L3 SID - S1;Hors;Hors;Hors;Hors;2016/2017;L3;12.63
21606268;L3 SID - S1;Hors;Hors;Hors;Hors;2016/2017;L3;12.74
21613041;L3 SID - S1;Hors;Hors;Hors;Hors;2016/2017;L3;11.4
21407382;L3 MAPI3 - S1;Hors;Hors;Hors;Hors;2016/2017;L3;12.47
21003552;L3 MAPI3 - S1;Hors;Hors;Hors;Hors;2016/2017;L3;15.69
21507978;L3 MAPI3 - S1;Hors;Hors;Hors;Hors;2016/2017;L3;14.69
21508431;L3 MAPI3 - S1;Hors;Hors;Hors;Hors;2016/2017;L3;11.44
21406103;L3 MAPI3 - S1;Hors;Hors;Hors;Hors;2016/2017;L3;12.33
21412342;L3 MAPI3 - S1;Hors;Hors;Hors;Hors;2016/2017;L3;16.26
21808188;Hors;Hors;M2 MAPI3 - S1;Hors;Hors;2018/2019;M2;12.28
20705976;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;11.46
21400002;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;12.79
21302548;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;14.0
21508557;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;11.57
21304365;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;10.98
21400505;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;12.34
21405398;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;11.13
21611150;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;10.04
21301926;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;11.5
21201972;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;11.38
21301631;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;11.23
21305372;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;10.11
21401888;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;11.21
21505503;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;12.56
21305875;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;10.57
21611416;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;13.54
21412319;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;16.19
21609031;L3 E - S1;Hors;Hors;Hors;Hors;2016/2017;L3;11.0
